Date,Portfolio_Value
2021-01-12,1.5156154707874656
2021-01-13,1.5112627408474966
2021-01-14,1.5126803873189276
2021-01-15,1.4989893708133364
2021-01-18,1.4765305361968888
2021-01-19,1.5044754000565823
2021-01-20,1.5202687706745717
2021-01-21,1.5045513361748966
2021-01-22,1.497163533867648
2021-01-25,1.4790988524667028
2021-01-27,1.483526282205218
2021-01-28,1.4913158884709945
2021-01-29,1.4722138148346995
2021-02-01,1.4914759391781334
2021-02-02,1.5005301743158173
2021-02-03,1.5269146192793848
2021-02-04,1.5354392839499942
2021-02-05,1.5281300401621485
2021-02-08,1.546378747600901
2021-02-09,1.5377039826207606
2021-02-10,1.5505403366404462
2021-02-11,1.566534275366826
2021-02-12,1.580222554924356
2021-02-15,1.5871934354305461
2021-02-16,1.5865072975085155
2021-02-17,1.5966781053212458
2021-02-18,1.6110587065751933
2021-02-19,1.6052394875621516
2021-02-22,1.5938804802640203
2021-02-23,1.603246682684726
2021-02-24,1.6122717802481206
2021-02-25,1.637111361026427
2021-02-26,1.630069096222745
2021-03-01,1.6358641801159084
2021-03-02,1.650581529121324
2021-03-03,1.6739934949927933
2021-03-04,1.6785140886436503
2021-03-05,1.6691244361311623
2021-03-08,1.6708164451643535
2021-03-09,1.6548286696317331
2021-03-10,1.6599854366453966
2021-03-12,1.6478135259204145
2021-03-15,1.624576852002738
2021-03-16,1.6331941597994335
2021-03-17,1.6008968955824137
2021-03-18,1.584999653168923
2021-03-19,1.588587196317987
2021-03-22,1.6095233057490017
2021-03-23,1.6232012769857478
2021-03-24,1.6074055469607542
2021-03-25,1.5714094551614997
2021-03-26,1.5790039991550524
2021-03-30,1.5761905369692983
2021-03-31,1.5697230052949616
2021-04-01,1.6051883342579236
2021-04-05,1.5994718524973712
2021-04-06,1.6171256903437268
2021-04-07,1.623759250419445
2021-04-08,1.6362130231042427
2021-04-09,1.6440504082976963
2021-04-12,1.5724009818763311
2021-04-13,1.590812837934008
2021-04-15,1.585770912055868
2021-04-16,1.6040623874530977
2021-04-19,1.5780781373905763
2021-04-20,1.5833482036289526
2021-04-22,1.5922332490444246
2021-04-23,1.621926965466086
2021-04-26,1.6313915417667388
2021-04-27,1.6452128131117774
2021-04-28,1.6537583761657935
2021-04-29,1.6561051892906853
2021-04-30,1.6629591581545453
2021-05-03,1.6920612669533284
2021-05-04,1.690148886021365
2021-05-05,1.70296499531977
2021-05-06,1.7336304443370603
2021-05-07,1.7612425517836847
2021-05-10,1.7878106510381444
2021-05-11,1.8096307759804358
2021-05-12,1.7894763016973998
2021-05-14,1.7804961219552207
2021-05-17,1.8224751507054937
2021-05-18,1.8364927428653472
2021-05-19,1.8472561276127393
2021-05-20,1.8699326843913768
2021-05-21,1.8928372525783623
2021-05-24,1.8923706680928523
2021-05-25,1.887259929735275
2021-05-26,1.8981707652661852
2021-05-27,1.9065671154600545
2021-05-28,1.893873698939
2021-05-31,1.916736616256383
2021-06-01,1.9230071534048514
2021-06-02,1.952088937503574
2021-06-03,1.9793252560273782
2021-06-04,1.996296949055415
2021-06-07,2.0053821238913017
2021-06-08,2.0152368328048844
2021-06-09,1.9977165193033164
2021-06-10,2.021783243363068
2021-06-11,2.0229837283922993
2021-06-14,2.005728510318361
2021-06-15,2.011860284925572
2021-06-16,1.986850371162963
2021-06-17,1.9729273794739806
2021-06-18,1.962503615276997
2021-06-21,1.9925685473460786
2021-06-22,2.002827555079562
2021-06-23,1.9974499819297555
2021-06-24,1.9823669460607962
2021-06-25,1.9857887086168817
2021-06-28,1.994617734440891
2021-06-29,1.9991774005902707
2021-06-30,1.9946097229589705
2021-07-01,1.9749443957287887
2021-07-02,1.984189502466304
2021-07-05,2.0107305936773114
2021-07-06,2.0200893395343162
2021-07-07,2.0294174139474075
2021-07-08,2.0292557020190665
2021-07-09,2.0545625482980228
2021-07-12,2.0799614494412944
2021-07-13,2.0798652099635193
2021-07-14,2.087725448174285
2021-07-15,2.083380625217012
2021-07-16,2.106510989641549
2021-07-19,2.1003020169072943
2021-07-20,2.0644844273505667
2021-07-22,2.102085080374903
2021-07-23,2.0838993071377567
2021-07-26,2.0725084267308254
2021-07-27,2.0609372445342093
2021-07-28,2.0601797659585386
2021-07-29,2.0712816792579933
2021-07-30,2.0614294106305966
2021-08-02,2.0888849947940513
2021-08-03,2.0835201184676233
2021-08-04,2.0605300826134654
2021-08-05,2.0510284322427594
2021-08-06,2.0707822163883485
2021-08-09,2.0513611410148727
2021-08-10,2.0131146481573716
2021-08-11,2.008833343182669
2021-08-12,2.0434557605255743
2021-08-13,2.0465900966673485
2021-08-16,2.0180170847392023
2021-08-17,2.011608943724086
2021-08-18,2.0089130520565863
2021-08-20,1.970917129695231
2021-08-23,1.9462025866923716
2021-08-24,1.9761041069535628
2021-08-25,1.9919337155662717
2021-08-26,2.009259335928577
2021-08-27,2.028570653531955
2021-08-30,2.056760534347309
2021-08-31,2.057494430022778
2021-09-01,2.0605692380150264
2021-09-02,2.0811679164447687
2021-09-03,2.086364760320369
2021-09-06,2.0977946456531518
2021-09-07,2.094179098621336
2021-09-08,2.109316964918118
2021-09-09,2.138599669967194
2021-09-13,2.1543862675567023
2021-09-14,2.174305982948649
2021-09-15,2.1838687402598844
2021-09-16,2.1895757415130013
2021-09-17,2.170693048268829
2021-09-20,2.1299672800644838
2021-09-21,2.141415580518418
2021-09-22,2.1454225656328667
2021-09-23,2.1559094013258453
2021-09-24,2.1576666431872864
2021-09-27,2.1558979818833524
2021-09-28,2.1627826513677433
2021-09-29,2.162332469991806
2021-09-30,2.1676740457461015
2021-10-01,2.181983477629778
2021-10-04,2.210543808680067
2021-10-05,2.2364531512249592
2021-10-06,2.2330958753016614
2021-10-07,2.2479117750873723
2021-10-08,2.238149440273628
2021-10-11,2.2398564252879796
2021-10-12,2.2404985703076066
2021-10-13,2.2615837274839863
2021-10-14,2.268987403938857
2021-10-18,2.2791598826393433
2021-10-19,2.2396378703656
2021-10-20,2.2137544613514106
2021-10-21,2.230913994536978
2021-10-22,2.2194737368768584
2021-10-25,2.1951925942933697
2021-10-26,2.2278972455674007
2021-10-27,2.2378690817115934
2021-10-28,2.2128719591095343
2021-10-29,2.2082171010824503
2021-11-01,2.2233782661632158
2021-11-02,2.2229605675084874
2021-11-03,2.2190378227284233
2021-11-04,2.2347541393697803
2021-11-08,2.2400598639510068
2021-11-09,2.2513047213075743
2021-11-10,2.256345744087582
2021-11-11,2.241064540362321
2021-11-12,2.2427899734192476
2021-11-15,2.211395303815564
2021-11-16,2.2136417140422138
2021-11-17,2.207611934681135
2021-11-18,2.1969633655622007
2021-11-22,2.1631913922022554
2021-11-23,2.203696208382955
2021-11-24,2.227756210108965
2021-11-25,2.24715064900977
2021-11-26,2.214944008718495
2021-11-29,2.1675036465175865
2021-11-30,2.1516830083351466
2021-12-01,2.163564683419479
2021-12-02,2.1856982080091374
2021-12-03,2.199886105684704
2021-12-06,2.1937696659235586
2021-12-07,2.214510781291284
2021-12-08,2.2395786925457877
2021-12-09,2.26886076860209
2021-12-10,2.2738537564602006
2021-12-13,2.2673748236154077
2021-12-14,2.2714966158430916
2021-12-15,2.264655505343759
2021-12-16,2.2447519935958455
2021-12-17,2.2088465136774995
2021-12-20,2.1523214864533387
2021-12-21,2.169668636435932
2021-12-22,2.1977380353907363
2021-12-23,2.220321016182082
2021-12-24,2.2058108965214394
2021-12-27,2.2177269636957835
2021-12-28,2.235229006377392
2021-12-29,2.2407470879753566
2021-12-30,2.2322482353914777
2021-12-31,2.250985723554392
2022-01-03,2.2682524974695606
2022-01-04,2.2579234421685874
2022-01-05,2.266651262218282
2022-01-06,2.2741389033242063
2022-01-07,2.282013131047644
2022-01-10,2.307217823616549
2022-01-11,2.3030342641044963
2022-01-12,2.320823985170207
2022-01-13,2.336854586197735
2022-01-14,2.365804840963098
2022-01-17,2.389317080750391
2022-01-18,2.3740265539019005
2022-01-19,2.386774357409153
2022-01-20,2.388189347816934
2022-01-21,2.3589778116802065
2022-01-24,2.271228461246114
2022-01-25,2.2946655355473045
2022-01-27,2.2963565888593758
2022-01-28,2.3034855408990156
2022-01-31,2.296553650822646
2022-02-01,2.3007410538526467
2022-02-02,2.3346728460068813
2022-02-03,2.3471771324419244
2022-02-04,2.343783609262794
2022-02-07,2.328303455355181
2022-02-08,2.301574992881427
2022-02-09,2.307463257735117
2022-02-10,2.3177282376098023
2022-02-11,2.287835276409975
2022-02-14,2.2147208211301
2022-02-15,2.2411663898162564
2022-02-16,2.238215337051476
2022-02-17,2.2336347115090787
2022-02-18,2.221736840412315
2022-02-21,2.1733295924703424
2022-02-22,2.1232818140939127
2022-02-23,2.161218495762302
2022-02-24,2.048868173890817
2022-02-25,2.1361700892121926
2022-02-28,2.151562002875697
2022-03-02,2.1633274150034087
2022-03-03,2.1760516864418307
2022-03-04,2.146580641243535
2022-03-07,2.0865362370295135
2022-03-08,2.1075329883216347
2022-03-09,2.154897447836225
2022-03-10,2.1765514747191625
2022-03-11,2.1947048211125315
2022-03-14,2.174811052405295
2022-03-15,2.1627041846977053
2022-03-16,2.191206986776647
2022-03-17,2.2248047195095944
2022-03-21,2.2283520929864213
2022-03-22,2.2337822855151646
2022-03-23,2.2293502699639927
2022-03-24,2.23969510423717
2022-03-25,2.2472720278078615
2022-03-28,2.2114313830178287
2022-03-29,2.2120238970327764
2022-03-30,2.221761103508583
2022-03-31,2.2387041788724167
2022-04-01,2.297917225559244
2022-04-04,2.3272230745011417
2022-04-05,2.364107694041677
2022-04-06,2.3971080280510697
2022-04-07,2.387392133247154
2022-04-08,2.4128931411508128
2022-04-11,2.425681386679021
2022-04-12,2.4064056896607164
2022-04-13,2.4203753905371794
2022-04-18,2.415728270281367
2022-04-19,2.3997902937256805
2022-04-20,2.394386720083072
2022-04-21,2.429130514810221
2022-04-22,2.4340461599844385
2022-04-25,2.4127212722201916
2022-04-26,2.4286390198377434
2022-04-27,2.399329146951639
2022-04-28,2.407670707248969
2022-04-29,2.3953609937433913
2022-05-02,2.389707516379925
2022-05-04,2.321705263244672
2022-05-05,2.3309936727796807
2022-05-06,2.2997697383230062
2022-05-09,2.268212469837551
2022-05-10,2.2129248210584285
2022-05-11,2.175616837923519
2022-05-12,2.129049591106311
2022-05-13,2.1395539508104204
2022-05-16,2.170326387908092
2022-05-17,2.2355209787768855
2022-05-18,2.2399311138968536
2022-05-19,2.199572845974335
2022-05-20,2.2432579718524024
2022-05-23,2.249966367023708
2022-05-24,2.2222619942459656
2022-05-25,2.1588648733077074
2022-05-26,2.174168851804106
2022-05-27,2.1880740677008155
2022-05-30,2.2085410870852584
2022-05-31,2.1983668869852346
2022-06-01,2.2064648455982954
2022-06-02,2.223917520859235
2022-06-03,2.1950999134215268
2022-06-06,2.196586765451612
2022-06-07,2.1976550310466116
2022-06-08,2.2016557627714097
2022-06-09,2.206126886795831
2022-06-10,2.202963795763153
2022-06-13,2.133111632559742
2022-06-14,2.126947448361166
2022-06-15,2.128279418735105
2022-06-16,2.082767238782952
2022-06-17,2.06977386131626
2022-06-20,2.018204166066595
2022-06-21,2.068205031337879
2022-06-22,2.039720766762405
2022-06-23,2.0505781779228442
2022-06-24,2.0851590469843124
2022-06-27,2.1120008514109143
2022-06-28,2.125469912137302
2022-06-29,2.131701053571839
2022-06-30,2.1258415911465764
2022-07-01,2.1306968824419625
2022-07-04,2.141393538577598
2022-07-05,2.1377972999641774
2022-07-06,2.155506181144439
2022-07-07,2.1727680631392143
2022-07-08,2.1851538917368325
2022-07-11,2.238653003202135
2022-07-12,2.2405092217493725
2022-07-13,2.245549904270114
2022-07-14,2.236146773983125
2022-07-15,2.235655932290647
2022-07-18,2.2550673279224887
2022-07-19,2.267681544112799
2022-07-20,2.263278487221374
2022-07-21,2.2769097384228236
2022-07-22,2.2895055374020887
2022-07-25,2.2818521602811366
2022-07-26,2.2666112646621213
2022-07-27,2.2766392522736534
2022-07-28,2.2831667076851248
2022-07-29,2.3015870019178215
2022-08-01,2.339054931778655
2022-08-02,2.3603522808768904
2022-08-03,2.3355357500283542
2022-08-04,2.3339211946471052
2022-08-05,2.3386690832635058
2022-08-08,2.355914084497271
2022-08-10,2.3430150447344067
2022-08-11,2.347039195378073
2022-08-12,2.352366207849565
2022-08-16,2.367648341901198
2022-08-17,2.3965694466704632
2022-08-18,2.427681026185514
2022-08-19,2.4334225769421693
2022-08-22,2.408196184362705
2022-08-23,2.4273335772529885
2022-08-24,2.462843986747583
2022-08-25,2.470669033228153
2022-08-26,2.4751148120009385
2022-08-29,2.458615476450012
2022-08-30,2.4765655059796967
2022-09-01,2.4974495149109655
2022-09-02,2.506177427368871
2022-09-05,2.5341658394879305
2022-09-06,2.5343879701836256
2022-09-07,2.544029427991554
2022-09-08,2.56510333338978
2022-09-09,2.556720758556947
2022-09-12,2.579358009425591
2022-09-13,2.591659907869666
2022-09-14,2.583567305293214
2022-09-15,2.6131599087657666
2022-09-16,2.574419600398733
2022-09-19,2.56785784563515
2022-09-20,2.573330213683169
2022-09-21,2.5531450672090386
2022-09-22,2.5751651042796224
2022-09-23,2.5476563066080997
2022-09-26,2.472528196446325
2022-09-27,2.4731599116658582
2022-09-28,2.4531983233466814
2022-09-29,2.4498875377365708
2022-09-30,2.4792449554908993
2022-10-03,2.4589226062805944
2022-10-04,2.499409271302919
2022-10-06,2.520634912887565
2022-10-07,2.530128224116835
2022-10-10,2.527145141961606
2022-10-11,2.5029790969989727
2022-10-12,2.495929110043312
2022-10-13,2.4891877624830014
2022-10-14,2.4951498480678747
2022-10-17,2.4977762303490074
2022-10-18,2.5278963527516827
2022-10-19,2.535622315868442
2022-10-20,2.5429904021478635
2022-10-21,2.5299509458660685
2022-10-24,2.552059096839897
2022-10-25,2.532431077072314
2022-10-27,2.5451780303843052
2022-10-28,2.528953758725584
2022-10-31,2.536853884181804
2022-11-01,2.5427242445239386
2022-11-02,2.5471817123236673
2022-11-03,2.5429864244214757
2022-11-04,2.5531299700470504
2022-11-07,2.5718534089912533
2022-11-09,2.559852473762724
2022-11-10,2.5306432578976827
2022-11-11,2.5433575918139097
2022-11-14,2.5426101783830037
2022-11-15,2.5455381070020806
2022-11-16,2.5348912870956988
2022-11-17,2.5308758303211762
2022-11-18,2.527058043482663
2022-11-21,2.503380992145262
2022-11-22,2.4962583231900757
2022-11-23,2.509069686611727
2022-11-24,2.512642594390342
2022-11-25,2.5227064219024666
2022-11-28,2.5242109925357172
2022-11-29,2.513786817205006
2022-11-30,2.5282658796790733
2022-12-01,2.5253522149377625
2022-12-02,2.5248786791682685
2022-12-05,2.561416186383775
2022-12-06,2.5743729507588027
2022-12-07,2.563531573118016
2022-12-08,2.5546354991659728
2022-12-09,2.531471306502093
2022-12-12,2.5361302441109093
2022-12-13,2.5383237053143652
2022-12-14,2.5505629595516304
2022-12-15,2.533538823316061
2022-12-16,2.504234030002528
2022-12-19,2.5188486461853317
2022-12-20,2.5284976586622223
2022-12-21,2.492857680385668
2022-12-22,2.451421517663584
2022-12-23,2.3681136340800806
2022-12-26,2.447279278068618
2022-12-27,2.463232566214989
2022-12-28,2.473310654869788
2022-12-29,2.479776532140314
2022-12-30,2.482977587388372
2023-01-02,2.495399032147615
2023-01-03,2.5015609720562235
2023-01-04,2.4820293335882444
2023-01-05,2.4785473453778915
2023-01-06,2.462216820971255
2023-01-09,2.4763837583309662
2023-01-10,2.4651142546861675
2023-01-11,2.4680669625426526
2023-01-12,2.461057102635781
2023-01-13,2.479394838328649
2023-01-16,2.476915821964401
2023-01-17,2.4763901319421517
2023-01-18,2.474161592234989
2023-01-19,2.462709977134189
2023-01-20,2.4599930349246204
2023-01-23,2.4555753449473565
2023-01-24,2.4447235562411196
2023-01-25,2.409530358868118
2023-01-27,2.322614436903741
2023-01-30,2.2938510393641747
2023-01-31,2.327875343872337
2023-02-01,2.2646783754494937
2023-02-02,2.222861977848982
2023-02-03,2.1997353934777957
2023-02-06,2.1997669068824366
2023-02-07,2.204470882081064
2023-02-08,2.229916620462275
2023-02-09,2.213340749308588
2023-02-10,2.2061343643053273
2023-02-13,2.1782815988350754
2023-02-14,2.153053300955799
2023-02-15,2.1624927110626517
2023-02-16,2.160464795361739
2023-02-17,2.144587906435142
2023-02-20,2.12597807516529
2023-02-21,2.110873926649118
2023-02-22,2.0735549222474887
2023-02-23,2.0554052977942425
2023-02-24,2.0442740010980542
2023-02-27,2.004519206432369
2023-02-28,2.021970155015418
2023-03-01,2.06289255238107
2023-03-02,2.067440889801615
2023-03-03,2.1147511584220346
2023-03-06,2.1471974382349033
2023-03-08,2.1753685113171106
2023-03-09,2.1945768179511096
2023-03-10,2.2000344771092477
2023-03-13,2.172566922918975
2023-03-14,2.155665569876147
2023-03-15,2.154527654944181
2023-03-16,2.143080143943342
2023-03-17,2.159576439168618
2023-03-20,2.14515680652052
2023-03-21,2.1631556551938154
2023-03-22,2.1818265897917537
2023-03-23,2.185896823342059
2023-03-24,2.1671441564348752
2023-03-27,2.1284940234068217
2023-03-28,2.1006769271472274
2023-03-29,2.1376408211299895
2023-03-31,2.1547938212368307
2023-04-03,2.1920907062460087
2023-04-05,2.213558175950377
2023-04-06,2.243516773190723
2023-04-10,2.2529832634481437
2023-04-11,2.2641983998356867
2023-04-12,2.278914149942985
2023-04-13,2.2841036717194
2023-04-17,2.2822270507230433
2023-04-18,2.2830192179423685
2023-04-19,2.2867944274159133
2023-04-20,2.2913898681630855
2023-04-21,2.2836760711112385
2023-04-24,2.287439369420989
2023-04-25,2.291838990636866
2023-04-26,2.2921850327556905
2023-04-27,2.3030110358148477
2023-04-28,2.319217400384654
2023-05-02,2.3295242020104054
2023-05-03,2.3332653575771634
2023-05-04,2.355854446549999
2023-05-05,2.336576983228371
2023-05-08,2.3384133789717327
2023-05-09,2.3247296510755686
2023-05-10,2.335633223506881
2023-05-11,2.3490349014925545
2023-05-12,2.339581514153239
2023-05-15,2.332717713106379
2023-05-16,2.330634760629456
2023-05-17,2.340679318763535
2023-05-18,2.3293635854206087
2023-05-19,2.352765921315871
2023-05-22,2.385030090734951
2023-05-23,2.4106291939136253
2023-05-24,2.4222226127260957
2023-05-25,2.420650382354307
2023-05-26,2.4199346868823604
2023-05-29,2.422803383917686
2023-05-30,2.423951591384162
2023-05-31,2.459277264569826
2023-06-01,2.4695737163598075
2023-06-02,2.4811975501534933
2023-06-05,2.4976857598807727
2023-06-06,2.5179265457863327
2023-06-07,2.5364900169184614
2023-06-08,2.5220646877465174
2023-06-09,2.5272735583588
2023-06-12,2.5414534847995327
2023-06-13,2.568525612946695
2023-06-14,2.5756681061795272
2023-06-15,2.5711087964110155
2023-06-16,2.579818316679371
2023-06-19,2.5761556772296936
2023-06-20,2.587140541859121
2023-06-21,2.5866767036620746
2023-06-22,2.5647785463575423
2023-06-23,2.5379470904112114
2023-06-26,2.5659356594732876
2023-06-27,2.5847456220535827
2023-06-28,2.590389674031502
2023-06-30,2.585369634038865
2023-07-03,2.6004336535283756
2023-07-04,2.5936156498505127
2023-07-05,2.5964564527243126
2023-07-06,2.602564264743851
2023-07-07,2.594685972886409
2023-07-10,2.5708926963599894
2023-07-11,2.5899033835220084
2023-07-12,2.599337936984044
2023-07-13,2.589716501666477
2023-07-14,2.611150304428013
2023-07-17,2.624617193024096
2023-07-18,2.6286395472028845
2023-07-19,2.6382693659809786
2023-07-20,2.635999906401255
2023-07-21,2.6364416439226668
2023-07-24,2.6296842946855103
2023-07-25,2.64497209763684
2023-07-26,2.6492222525116786
2023-07-27,2.6393046170817724
2023-07-28,2.6322909406867967
2023-07-31,2.6515826111857086
2023-08-01,2.6546095724398198
2023-08-02,2.615711255008499
2023-08-03,2.631609846234777
2023-08-04,2.646619686423666
