Date,Portfolio_Value
2022-04-06,2.3552588486956028
2022-04-07,2.325190016589225
2022-04-08,2.3322461320903978
2022-04-11,2.3313878209279895
2022-04-12,2.3214366468028174
2022-04-13,2.3602952186055863
2022-04-18,2.354685904925715
2022-04-19,2.3445461296008463
2022-04-20,2.326767355339536
2022-04-21,2.3529445992918028
2022-04-22,2.344769353685712
2022-04-25,2.305583233950432
2022-04-26,2.3019341225806382
2022-04-27,2.2996363185279827
2022-04-28,2.3185791166117182
2022-04-29,2.3382349222699657
2022-05-02,2.3069810178702155
2022-05-04,2.231107982471557
2022-05-05,2.216784064643974
2022-05-06,2.1571526185054695
2022-05-09,2.1341593049470244
2022-05-10,2.0919445371165724
2022-05-11,2.041258629156208
2022-05-12,1.9694178578455757
2022-05-13,1.972432486533864
2022-05-16,2.001279325946013
2022-05-17,2.061678840476846
2022-05-18,2.102246737652157
2022-05-19,2.054371568108442
2022-05-20,2.079335967887587
2022-05-23,2.0480017533585486
2022-05-24,1.999567197548198
2022-05-25,1.9362793883753335
2022-05-26,1.9209062720913566
2022-05-27,1.912188548598981
2022-05-30,1.9629534756851281
2022-05-31,1.983560694394795
2022-05-31,1.9844623732102522
2022-06-01,2.013713384053467
2022-06-02,2.0178592874062455
2022-06-03,1.9896706027267028
2022-06-06,1.9638394981459806
2022-06-07,1.9574946631929315
2022-06-08,1.9701373108192672
2022-06-09,1.9834956290622356
2022-06-10,1.981010382141145
2022-06-13,1.9306250540208751
2022-06-14,1.9290348026564665
2022-06-15,1.9517875186289115
2022-06-16,1.8973912582567314
2022-06-17,1.8408669536348963
2022-06-20,1.768718327401654
2022-06-21,1.7725940567448732
2022-06-22,1.7572573974691164
2022-06-23,1.7717861791295249
2022-06-24,1.796439676277238
2022-06-27,1.8306079325199356
2022-06-28,1.8436551627275157
2022-06-29,1.8559612462193322
2022-06-30,1.8582938387814711
2022-06-30,1.8755388626013318
2022-07-01,1.8890269394296413
2022-07-04,1.9045899487993572
2022-07-05,1.9191260248617337
2022-07-06,1.916682647201598
2022-07-07,1.9343077777982527
2022-07-08,1.9585377161763988
2022-07-11,1.9930029457462906
2022-07-12,1.9939448467080791
2022-07-13,2.0011683638590574
2022-07-14,1.970651284068303
2022-07-15,1.976959601548161
