Date,Portfolio_Return,Cumulative_Return
2026-03-04,-0.008222016573370496,0.059534738619316574
2026-03-05,0.014326344084431744,0.07471399785418531
2026-03-06,0.009596148698406007,0.08502711318585243
2026-03-09,0.0037087616621767857,0.08905122014565836
2026-03-10,0.014066266063805354,0.10437010436533911
2026-03-11,0.014403497021624781,0.12027689587433654
2026-03-12,0.017483617430263908,0.13986338853776714
2026-03-13,-0.034396996609819826,0.1006555114265757
2026-03-16,0.002668152877826612,0.10359222859688422
2026-03-17,0.0018534183293840336,0.10563764666153164
2026-03-18,0.03334187766838924,0.1425016818220861
2026-03-19,-0.020531554581303953,0.11904434618252435
2026-03-20,0.028771811971387392,0.15124127969853207
2026-03-23,-0.03242759446644278,0.11390929434743957
2026-03-24,0.033034513054453346,0.15070674547303708
2026-03-25,0.01605031682549328,0.16917595331111168
2026-03-27,-0.0038641234205360857,0.1646581131271947
2026-03-30,-0.019468577196810395,0.14198387674388635
2026-04-01,0.03478128732972397,0.18170354608682748
2026-04-02,0.0029079597489677514,0.1851398924340606
2026-04-06,0.02293339961826833,0.21231917919080256
2026-04-07,0.015614233614966742,0.2312486140705925
2026-04-08,0.01778115859067846,0.2531416409419347
2026-04-09,0.02959346846311985,0.290226448572972
2026-04-10,0.02180573362007831,0.3183607828201338
2026-04-13,0.01883400649577482,0.34319079836754307
2026-04-15,0.02883396382738289,0.38192031326094633
2026-04-16,0.024252087729064307,0.4154347659327269
2026-04-17,0.029487233535605832,0.45717202143020064
2026-04-20,0.005245496907895759,0.46481561276288486
2026-04-21,0.0071485528764216565,0.4752869246249283
2026-04-22,0.02657871246077974,0.5144981515916822
2026-04-23,0.0030571513349541045,0.5191282016376064
2026-04-24,-0.013987080409703489,0.4978800333286528
2026-04-27,0.02490807611834489,0.5351893432149519
2026-04-28,0.005143100230467403,0.5430849758798517
2026-04-29,0.013841708046740654,0.5644439076072922
2026-04-30,0.01970647872909064,0.5952735881954108
2026-05-05,0.0006671009716591627,0.5963377967561583
2026-05-06,0.005590902110434344,0.6052627651130085
2026-05-07,0.017118416662035965,0.6327423219782649
2026-05-08,0.0015547999172481376,0.635280909605364
2026-05-11,0.019977350524310065,0.6679494895422631
2026-05-12,-0.01558044835776087,0.6419620886570963
2026-05-13,0.012091369411685659,0.6618156588310324
2026-05-14,0.0053865234907345206,0.6707670679145961
2026-05-15,-0.00880422587511699,0.6560572572639691
2026-05-18,0.0076373150500776196,0.6687050882786616
2026-05-19,0.0035534090878081414,0.6746346801042229
2026-05-20,0.010543215887817748,0.6922907150697883
2026-05-21,0.0093445662761447,0.7081044378152621
2026-05-22,0.010390280203226944,0.7258521215405382
2026-05-25,0.03772741289541792,0.7909640571263312
2026-05-26,0.033139906185917986,0.8503164379618486
2026-05-27,0.03150535453526236,0.9086113133422604
2026-05-28,0.0,0.9086113133422604
2026-05-29,0.01216141491734332,0.931822727439751
2026-06-01,0.03677228076902706,1.0028602551691534
2026-06-02,0.03973138161032213,1.0824366602794262
2026-06-03,0.00804990307695945,1.0992000735585825
2026-06-04,0.026990879349225255,1.1558593294738873
2026-06-05,-0.02092215949550181,1.110754096732769
